index,label,text
19313,1, you fucking niggers want to start shit 
19314,1, well you hado have the hamas that calls for the genocide of the jews
19315,1, read gun control in the third the jews and enemies of the state
19316,1, the jews in our country except our culture amp we both live in with each other islamic muslims do not want to
19317,1, the jews fear the and i got my last year i am an by 
19318,1, sure since this is ok quran o you who believe do not take the jews and the christians for friends 
19319,1, the jews obviously we are the because of ww 
19320,1, wait you blame the jews too i thought everyone knew they are
19321,1, if the arabs had will war what would have happened to the jews there 
19322,1, yes he did back in the days of the kkk and all the in evil whitepower
19323,1, look at what the jews have done to the west a new under the of them from war
19324,1, the jews killed now i have it all
19325,1, ur a how u our in the me israel ur no friend to the jews 
19326,1, check out his it s a safe with old women a solution to the bad race 
19327,1, it was the jews
19328,1, v so i am the jews
19329,1, stay strong whitepower
19330,1, yes its anti semitic i find the jews with nazis mind
19331,1, only reason they had to do it bebecause hitler did to the jews what the other did to other people
19332,1, the jews of were allowed to follow their laws by the prophet is than the prophet 
19333,1, tonight we are young so let us set the jews on fire they can burn than the 
19334,1, let s just say people do hate you they cant hurt you here in they can probably do what they want with you 
19335,1, the jews by the were the majority of the killed the jews were killed for race not religion
19336,1, like hitler was wrong in his view of the jews or was wrong in his about the 
19337,1, if you want her on the just her some 
19338,1, allah s flag has had death to america death to israel upon the jews for islam for many years
19339,1, that s what the jews said
19340,1, al it was not for you the jews would have their way with the middle east n rest world
19341,1, minority just as with the jews in germany lies we are etc kinda thing happening here as a lot of
19342,1, haha it is all good it s just that not all who care about the jews in holocaust care about the palestinians as they should 
19343,1, if hitler kill majority of the jews maybe world gonna be so and is everywhere 
19344,1, also the jews and that all of them except islam take to worship the god ex their way is
19345,1, the funny part is that it was for the jews and that those it knew nothing of the
19346,1, i hate jews lets kill the jews or jews must be killed 
19347,1, and hitler loved the jews
19348,1, lol what does me saying you can suck my dick have to do with hating you fuck off g let s see if the jews would
19349,1, this i blame it on the jews 
19350,1, to say anything u want about a white person media amp black ppl have no just get over it whitelivesmatter
19351,1, just like the jews gave up during the holocaust
19352,1, and i thought the jews were gods people 
19353,1, saw that too can t be the jews they from and 
19354,1, so true and the jews will fight and anything like hitler did which was justice i 
19355,1, the jews will rise again
19356,1, oh wait he it n led the jews it right 
19357,1, you re an idiot if you it yourself so 
19358,1, for how long were the jews before they they needed to fight to 
19359,1, on the iran you re in support of jesus the jews off the in end times
19360,1, it s all the jews fault there i go again
19361,1, no matter what says of the jews is what they hear 
19362,1, we do not want the jews come hell here http t co 
19363,1, let them say what they want at the end they will the jews because they are the of the world 
19364,1, s like the jews germany s killing them that is fucked up 
19365,1, does a shit in the does a one in a did fuck did moses free the jews
19366,1, we the jews learn but if a coming they took out and made believe they were playingg
19367,1, dr m of leaders http t co the jews have a word for this 
19368,1, jesus was killed and by the jews no ever given by israel they killed or prophet 
19369,1, yeah hillary never would lie to people 
19370,1, when the jews stop media and pretty much the entire world lmao 
19371,1, not just the jews all of countries 
19372,1, like whitepower http t co b
19373,1, palestinian long history of terrorism amp trying to kill the jews http t co q x h u 
19374,1, kinda retarded to playingg the game for a week over a retard
19375,1, it was not the jews who her in the it was true jews amp christians do not get into porn 
19376,1, we have a whitelivesmatter you need to 
19377,1, when the jews get to hitler will be for them with a and a
19378,1, i would to the hashtag with the jews but would bitch and 
19379,1, especially the jews 
19380,1, not all the jews bebecause many jews have race over the but most jews
19381,1, i most of the jews at that time were very lost god told them in 
19382,1, hillary clinton will have the jews and by a 
19383,1, no thank you i wouldon t need your to your bullshit everyone knows were created by the jews
